kepid,koi_disposition,koi_period,koi_depth,koi_duration,koi_prad,koi_steff,koi_srad,koi_kepmag
7538450,FALSE POSITIVE,344.06248,136.3,15.6,5.26,7664.0,3.697,11.566
7550875,FALSE POSITIVE,466.90824,660.0,2.64,2.19,5340.0,0.867,15.202
8442463,FALSE POSITIVE,361.30991,275.6,12.968,7.07,4911.0,4.419,13.851
8474892,FALSE POSITIVE,199.4424134,32171.9,7.2533,56.11,5869.0,1.17,14.372
8480642,FALSE POSITIVE,31.59115876,1434.4,2.6431,72.91,5178.0,2.295,13.687
8482513,FALSE POSITIVE,356.99135,747.8,17.03,2.47,5539.0,0.913,15.684
8487777,FALSE POSITIVE,96.120478,285.4,1.125,2.08,6038.0,1.186,13.917
8495232,FALSE POSITIVE,9.63647672,47.6,2.999,2.02,5125.0,3.007,12.162
8499922,FALSE POSITIVE,45.680876,350.3,2.293,14.5,4835.0,7.917,13.409
8505674,FALSE POSITIVE,43.169798,120.8,9.686,1.47,5929.0,1.292,13.158
11465869,FALSE POSITIVE,322.544807,88.0,11.236,0.68,5359.0,0.741,11.697
11506938,FALSE POSITIVE,22.57494749,1344.1,36.756,49.49,6581.0,1.468,11.612
11513441,FALSE POSITIVE,85.5692223,539.2,4.954,6.85,5361.0,1.951,13.982
11599800,FALSE POSITIVE,422.255426,1935.0,4.974,5.09,6273.0,1.139,15.17
11603298,FALSE POSITIVE,471.39698,329.9,10.714,1.87,6587.0,1.008,13.731
11654039,FALSE POSITIVE,436.42852,163.9,13.8,1.26,5997.0,0.971,13.298
11924426,FALSE POSITIVE,64.713168094,312970.0,5.69869,62.03,6175.0,0.974,13.882
11968514,FALSE POSITIVE,1.036592136,2118.2,2.296,293.01,4884.0,8.747,11.449
12156805,FALSE POSITIVE,371.54879,125.6,9.841,1.13,5225.0,0.954,12.235
12165063,FALSE POSITIVE,226.499243,127.4,1.328,0.89,5093.0,0.798,12.059
12257851,FALSE POSITIVE,2.61594288,72.1,6.45,0.92,6063.0,1.012,15.367
12265150,FALSE POSITIVE,1.686009643,390.4,1.1818,1.81,5783.0,0.88,14.391
10964747,FALSE POSITIVE,344.961485,427.9,3.023,1.61,5481.0,0.775,15.023
12405436,FALSE POSITIVE,163.820347,1196.0,1.331,2.59,4822.0,0.771,15.001
12417572,FALSE POSITIVE,151.577009,467.9,2.59,3.67,6854.0,1.674,13.965
11037818,CONFIRMED,259.34304,349.7,16.04,6.04,5490.0,3.204,14.759
11046870,FALSE POSITIVE,8.34410791,255.2,1.606,1.75,6321.0,1.058,15.067
12645761,FALSE POSITIVE,2.709570339,13170.8,5.57527,223.75,5030.0,5.208,13.368
12736658,FALSE POSITIVE,0.855294909,6771.6,2.89112,49.03,5846.0,1.207,13.683
12835139,FALSE POSITIVE,350.609298,369.5,1.621,3.88,6658.0,1.992,13.329
11073238,FALSE POSITIVE,452.40428,216.7,17.2,1.58,6195.0,1.029,13.752
11076176,FALSE POSITIVE,0.699985822,389433.0,3.02633,46.27,5264.0,0.724,15.667
11090561,FALSE POSITIVE,35.8726918,916.3,4.402,62.51,5254.0,15.369,13.375
11176166,CONFIRMED,9.8788502,454.7,2.951,2.64,6477.0,1.148,14.496
11338918,FALSE POSITIVE,588.63759,322.1,3.84,1.52,5135.0,0.849,13.714
11341314,FALSE POSITIVE,9.8338474,57.6,14.585,0.98,5929.0,1.202,12.792
11401845,FALSE POSITIVE,1.080695116,312773.0,7.449,155.22,7796.0,2.34,14.355
8517303,FALSE POSITIVE,24.0733775,1325.7,19.612,27.78,4647.0,6.055,11.43
10055126,CONFIRMED,232.040326,290.8,12.235,2.05,5903.0,1.156,13.797
9285265,CONFIRMED,61.569765,298.3,9.75,2.44,5626.0,1.389,15.589
6525209,FALSE POSITIVE,1.71029474,158.9,2.946,1.04,5365.0,0.729,14.658
6368175,CONFIRMED,31.8245304,79.0,4.17,0.8,6338.0,0.847,13.827
2309587,FALSE POSITIVE,1.838514245,118965.0,3.2601,57.6,5799.0,1.055,13.925
2445134,FALSE POSITIVE,8.412008943,136113.0,5.41096,50.83,6247.0,1.314,13.551
3241344,FALSE POSITIVE,3.912679136,291510.0,3.556,1794.2,5616.0,0.72,14.756
3347485,FALSE POSITIVE,7.544804312,6501.7,8.2678,63.99,5953.0,1.609,12.92
2161623,FALSE POSITIVE,2.283466438,864260.0,7.7999,218.79,6723.0,1.719,14.312
2707097,FALSE POSITIVE,0.692807507,25338.3,1.49242,46.44,5780.0,1.0,15.726
2719873,FALSE POSITIVE,17.279290765,164308.0,5.07591,27.66,5251.0,0.658,15.16
8590780,FALSE POSITIVE,4.326946311,409031.0,5.55905,106.99,6231.0,1.501,13.253
8613338,FALSE POSITIVE,527.29093,200.8,14.305,1.3,5671.0,0.919,12.796
8646141,FALSE POSITIVE,168.858303,119.1,12.964,2.41,6608.0,2.189,13.409
8653134,CONFIRMED,5.34264143,691.3,2.453,1.72,5101.0,0.67,13.116
8702921,FALSE POSITIVE,19.38444245,3372.0,20.5899,28.3,4968.0,5.026,11.98
8957954,FALSE POSITIVE,2.179924994,253149.0,4.87581,60.99,6106.0,0.966,13.96
8984706,FALSE POSITIVE,10.135401047,256062.0,5.6831,89.16,5895.0,1.415,13.92
4247807,FALSE POSITIVE,2.02487934,145.8,1.621,1.0,5440.0,0.825,14.808
8030339,CONFIRMED,5.71668787,431.7,1.97,1.92,5638.0,0.883,15.665
8037145,CONFIRMED,51.1658019,259.2,4.637,1.51,4963.0,0.826,14.55
5471059,FALSE POSITIVE,12.4249559,110.4,16.332,0.88,5524.0,0.847,14.72
5471675,FALSE POSITIVE,12.427135,32.5,12.81,1.05,6561.0,1.821,13.306
3530668,FALSE POSITIVE,1.946198513,130722.0,4.0336,52.58,6224.0,1.433,13.993
3831911,FALSE POSITIVE,30.4838006,18441.0,2.6,23.87,3857.0,0.531,15.021
3852258,FALSE POSITIVE,5.7584367,736.6,2.587,66.22,4754.0,25.287,13.819
3858919,FALSE POSITIVE,25.9522913,557.8,10.977,2.03,5692.0,0.866,15.999
3869326,FALSE POSITIVE,8.58599537,818.0,2.4078,39.03,4805.0,13.941,11.598
3971315,FALSE POSITIVE,9.892240848,5283.2,4.1774,40.38,6225.0,1.009,13.664
2997455,FALSE POSITIVE,1.129848432,4658.5,2.07578,120.13,4846.0,7.102,13.8
3003991,FALSE POSITIVE,7.244778994,99147.1,3.3873,25.68,5530.0,0.788,13.926
3229028,FALSE POSITIVE,0.730964241,44.0,2.483,0.99,5929.0,1.463,13.036
3230787,FALSE POSITIVE,17.734020239,186680.0,7.27595,93.52,5883.0,1.554,12.553
9101400,FALSE POSITIVE,0.829019343,278264.0,4.8401,90.08,6645.0,1.328,14.661
9119652,FALSE POSITIVE,1.1080999,380934.0,3.3542,124.19,5299.0,1.769,14.305
9145861,FALSE POSITIVE,215.778765,377.6,3.737,14.71,4902.0,7.056,12.057
7100673,CONFIRMED,5.99273265,69.8,2.6502,0.91,5574.0,1.065,12.639
7100673,CONFIRMED,5.10110666,65.1,2.657,0.85,5574.0,1.065,12.639
4150496,FALSE POSITIVE,94.22498,346.3,22.445,1.84,5880.0,0.893,15.534
6129694,FALSE POSITIVE,241.0122,216.1,1.19,4.41,7843.0,2.909,13.205
9899315,FALSE POSITIVE,164.689421,521.0,1.847,2.24,6089.0,0.95,15.377
4037428,FALSE POSITIVE,4.264729569,22672.0,2.2075,29.95,6052.0,1.417,12.873
4049124,FALSE POSITIVE,4.804469712,132624.0,3.51946,30.97,5561.0,0.809,14.654
4275328,FALSE POSITIVE,6.150529292,2417.1,4.4562,49.79,6691.0,1.565,13.303
4753561,FALSE POSITIVE,4.944927575,1028.7,3.4648,19.43,4428.0,0.701,14.928
4912991,FALSE POSITIVE,4.442517008,25341.5,2.43922,26.08,6316.0,1.119,11.297
5036966,FALSE POSITIVE,62.7356439,243702.0,10.7925,90.12,6211.0,1.44,14.27
5254230,FALSE POSITIVE,7.035518449,2139.0,3.5286,24.91,5288.0,0.71,14.884
3634051,CONFIRMED,453.54212,861.0,17.026,9.23,5874.0,3.006,13.436
7967517,FALSE POSITIVE,0.579516759,27.0,1.342,0.6,6339.0,1.102,13.559
3761319,FALSE POSITIVE,16.2480865,438.7,8.232,2.38,5729.0,0.923,14.708
3761319,FALSE POSITIVE,466.9407,979.2,30.56,2.9,5729.0,0.923,14.708
3762553,FALSE POSITIVE,289.788624,473.9,2.857,5.51,8057.0,2.407,10.924
4035675,FALSE POSITIVE,2.873657901,43895.0,2.1054,110.29,5692.0,2.287,12.702
9282687,FALSE POSITIVE,1.680425996,277249.0,5.4548,102.31,6844.0,1.629,14.11
9291629,FALSE POSITIVE,20.686460198,136154.0,37.7424,184.22,4809.0,5.145,13.957
9304842,FALSE POSITIVE,131.68018,2067.0,14.73,5.96,6468.0,1.302,12.714
9304923,FALSE POSITIVE,200.762693,1920.0,2.215,15056.9,7981.0,3.298,12.377
9343862,FALSE POSITIVE,1.123258617,377575.0,4.27355,150.94,7945.0,2.17,15.01
5385410,FALSE POSITIVE,12.4250319,29.5,1.4446,0.89,6290.0,1.506,13.582
3645438,CONFIRMED,386.370512,1336.4,11.007,2.96,5119.0,0.834,15.825
5385139,FALSE POSITIVE,12.4297161,192.7,15.078,1.26,5754.0,0.905,15.842
5385150,FALSE POSITIVE,12.4288476,165.4,16.43,1.12,5595.0,0.886,15.47
5385269,FALSE POSITIVE,12.4258252,130.2,21.841,1.27,5968.0,1.048,14.332
8210370,FALSE POSITIVE,153.725848,5257.7,117.52,259.36,4794.0,6.816,11.167
5385509,FALSE POSITIVE,12.4257907,340.1,19.859,1.27,4873.0,0.693,15.71
5385566,FALSE POSITIVE,12.4253356,374.4,27.49,2.02,5442.0,0.783,15.539
5385773,FALSE POSITIVE,12.4254201,144.5,18.56,0.84,5571.0,0.691,14.667
5386163,FALSE POSITIVE,12.424995,51.5,20.282,2.06,6098.0,2.657,13.262
5470960,FALSE POSITIVE,12.4227918,202.6,27.29,1.44,5279.0,0.72,15.955
4144236,FALSE POSITIVE,22.913446297,251835.0,4.11699,81.61,6621.0,1.297,11.856
4144236,FALSE POSITIVE,10.0046881,50.6,2.389,1.9,6620.0,2.641,11.856
4150701,FALSE POSITIVE,8.65315602,417.5,2.627,1.37,4746.0,0.696,15.863
4285087,FALSE POSITIVE,2.243015737,277946.0,4.31675,92.34,6181.0,1.444,12.785
4346875,FALSE POSITIVE,4.694218481,175471.0,4.53365,35.81,5512.0,0.787,15.584
9471755,FALSE POSITIVE,0.953734449,1240.4,1.7616,47.65,7332.0,1.46,12.771
9479460,FALSE POSITIVE,2.073873563,603811.0,6.5605,274.78,7803.0,3.373,14.701
9549472,FALSE POSITIVE,15.713787218,60384.4,11.3122,27.64,5843.0,1.006,14.049
9576197,FALSE POSITIVE,7.964440392,68454.0,9.1701,18.98,5250.0,0.736,14.641
8110758,FALSE POSITIVE,0.518071538,2195.5,1.7865,42.1,5876.0,1.209,14.013
9579860,FALSE POSITIVE,2.151214629,332.6,2.226,14.54,4748.0,8.179,11.576
5471068,FALSE POSITIVE,12.426469,180.5,25.71,1.66,5691.0,0.887,15.178
5471192,FALSE POSITIVE,12.4262889,94.2,18.764,1.23,6246.0,1.092,14.285
5471217,FALSE POSITIVE,12.424747,139.0,25.24,1.35,5514.0,0.826,14.418
5471769,FALSE POSITIVE,12.4255705,139.4,28.88,1.37,5742.0,0.827,14.961
5471770,FALSE POSITIVE,12.426173,115.1,30.64,2.67,6367.0,1.357,13.605
5556804,FALSE POSITIVE,12.4244306,214.1,26.15,1.59,5761.0,0.791,15.899
5597970,FALSE POSITIVE,6.71738328,164979.0,3.60057,37.65,5301.0,0.936,12.778
4459068,FALSE POSITIVE,24.955998503,4856.1,2.76331,36.91,8617.0,3.018,11.458
4547480,FALSE POSITIVE,4.426942241,2896.6,1.6116,5.43,5511.0,0.746,15.469
4740676,FALSE POSITIVE,3.454241684,88194.9,4.69505,75.11,6562.0,2.433,13.198
9767392,FALSE POSITIVE,1.457256942,364905.0,6.51381,98.16,6630.0,1.416,14.713
9774400,FALSE POSITIVE,10.818248422,13695.9,18.2848,11.71,5955.0,0.894,13.392
9839081,FALSE POSITIVE,2.559236603,11273.0,1.6706,37.66,5955.0,0.883,14.752
9974142,FALSE POSITIVE,281.35877,278.5,7.74,4.22,6049.0,2.522,13.654
10163066,FALSE POSITIVE,462.12345,699.0,8.46,1.9,4547.0,0.747,15.165
8780959,CONFIRMED,5.1117547,267.8,3.281,2.81,6432.0,1.345,13.306
8780959,CONFIRMED,9.6310258,297.2,5.255,2.9,6432.0,1.345,13.306
7429287,FALSE POSITIVE,101.889228,80.9,2.71,1.43,5802.0,1.59,11.443
6592335,FALSE POSITIVE,48.5023669,740.0,1.053,906.03,3396.0,0.28,15.896
5951416,FALSE POSITIVE,524.14139,403.7,11.603,1.88,6225.0,0.931,14.892
5643492,FALSE POSITIVE,41.86539723,4309.3,6.663,31.14,6063.0,0.788,14.528
5795648,FALSE POSITIVE,4.553370029,23692.1,3.2209,25.84,6306.0,1.109,11.471
5961350,FALSE POSITIVE,5.262652179,22650.6,2.85554,35.99,7049.0,1.549,13.537
5979863,FALSE POSITIVE,16.621853404,55296.7,3.91517,22.32,5949.0,0.907,15.229
6117415,FALSE POSITIVE,19.741616041,88821.5,3.07231,82.98,6535.0,1.529,10.543
6128027,FALSE POSITIVE,5.455766383,104538.0,2.8923,28.2,5067.0,0.694,15.863
6146418,FALSE POSITIVE,22.44620704,1626.8,7.5491,58.2,6070.0,1.777,11.878
4826439,FALSE POSITIVE,1.237147407,435364.0,7.06623,106.18,6064.0,1.449,13.82
4933476,FALSE POSITIVE,1.28619671,137.2,1.114,1.27,5650.0,0.926,14.256
4990977,FALSE POSITIVE,2.649026189,52172.0,2.4698,32.7,5838.0,0.988,13.87
5034333,FALSE POSITIVE,6.932281325,6405.9,11.0301,90.57,8675.0,2.168,11.52
5039441,FALSE POSITIVE,2.151384476,263861.0,3.34471,66.2,6184.0,1.257,12.916
8231299,FALSE POSITIVE,0.562273947,67.0,3.1572,0.73,5632.0,0.847,13.042
5121173,FALSE POSITIVE,17.4352218,603.3,51.666,67.91,6313.0,2.641,13.439
10219361,FALSE POSITIVE,117.634213,253.1,3.82,3.78,5236.0,2.332,12.742
10228942,FALSE POSITIVE,21.025447023,115743.0,6.52216,135.84,6631.0,2.438,13.079
10341878,FALSE POSITIVE,0.933753371,47.3,4.438,1.44,7286.0,2.056,13.231
10357831,FALSE POSITIVE,1.72153588,39929.0,1.9227,12.89,4535.0,0.668,16.459
6150977,FALSE POSITIVE,2.765621941,8342.2,2.3191,34.42,5423.0,0.828,15.664
6182019,FALSE POSITIVE,3.664964374,90827.0,3.9058,30.98,5726.0,0.987,15.643
6191945,FALSE POSITIVE,6.8072842,14578.0,1.9477,31.15,5182.0,1.824,14.044
6209347,FALSE POSITIVE,2.136577151,79078.0,2.4682,43.89,5457.0,0.905,15.281
6268722,FALSE POSITIVE,2.638432816,48488.0,2.42989,49.77,6502.0,1.753,12.601
6301030,FALSE POSITIVE,11.991000357,375940.0,6.4648,78.78,5988.0,1.13,17.777
10480982,FALSE POSITIVE,2.03746414,138.8,2.895,1.12,6117.0,0.947,15.341
6606934,FALSE POSITIVE,37.80694072,106334.0,3.84264,72.01,6387.0,1.105,14.898
5385548,FALSE POSITIVE,12.42555055,409.0,28.492,3.79,6381.0,1.423,13.244
5385778,FALSE POSITIVE,12.42592247,8707.6,31.5,79.21,4849.0,6.952,12.696
5471617,FALSE POSITIVE,12.4237327,30.1,18.15,1.12,5221.0,2.067,12.409
5471617,FALSE POSITIVE,94.38163,91.2,11.87,2.04,5221.0,2.067,12.409
5629353,CONFIRMED,7.5844241,1005.0,3.918,5.83,6264.0,1.651,14.624
10363233,FALSE POSITIVE,210.899577,3345.0,2.167,4.85,5332.0,0.843,14.788
10385682,FALSE POSITIVE,3.103730697,369228.0,6.93402,75.28,6075.0,1.091,15.001
10414727,FALSE POSITIVE,253.40538,240.8,7.43,2.69,7304.0,1.69,12.962
10483644,FALSE POSITIVE,5.110771787,50681.0,2.48392,26.98,6029.0,0.894,13.985
10601549,FALSE POSITIVE,1.463773705,64776.0,1.9123,21.79,5446.0,0.668,13.318
10614158,FALSE POSITIVE,4.46255312,22720.0,14.0957,52.74,4847.0,3.619,14.673
6614926,FALSE POSITIVE,3.026764871,66719.9,4.32532,26.36,6283.0,1.01,14.044
6628237,FALSE POSITIVE,3.840130917,60401.0,2.8951,33.44,5931.0,1.012,14.479
6694186,FALSE POSITIVE,5.554227226,142313.0,4.77434,31.71,5433.0,0.843,12.376
6934587,FALSE POSITIVE,1.570919281,65124.0,3.2232,59.12,6192.0,1.162,13.406
7219906,FALSE POSITIVE,35.08976902,5754.6,3.9623,33.1,5603.0,0.846,14.266
7257373,FALSE POSITIVE,5.233450136,430422.0,8.57374,70.33,5841.0,0.977,13.424
7295570,FALSE POSITIVE,3.6037011,16112.0,2.994,66.94,5633.0,1.547,14.492
7362852,FALSE POSITIVE,3.518356021,316750.0,6.90375,64.49,6201.0,0.989,15.168
5641294,FALSE POSITIVE,2.6160943,29.3,21.34,0.81,6645.0,1.42,12.754
5738698,FALSE POSITIVE,2.404386969,313168.0,7.40348,79.72,6466.0,1.21,11.941
5768927,FALSE POSITIVE,4.390513938,46829.0,2.9472,41.83,6081.0,1.454,13.209
5816144,FALSE POSITIVE,7.384681,142.8,3.548,1.22,6174.0,1.021,14.191
10717220,CONFIRMED,21.0907909,417.6,4.751,1.88,5723.0,0.818,14.223
10728219,FALSE POSITIVE,3.371796653,366901.0,3.4421,306.28,5615.0,0.912,15.909
10735988,FALSE POSITIVE,1.927177921,136135.0,2.7742,28.94,5193.0,0.774,15.706
8112324,FALSE POSITIVE,0.575925434,137404.0,2.4676,38.24,5461.0,0.683,14.563
10971944,FALSE POSITIVE,496.17566,293.0,11.63,3.46,6643.0,1.976,13.515
10973583,FALSE POSITIVE,6.256352128,3289.3,2.3512,30.76,5772.0,0.836,15.798
10989274,CONFIRMED,16.17803,449.0,5.18,2.25,5929.0,1.069,14.472
11099351,FALSE POSITIVE,2.37795507,4391.1,2.4329,92.61,9565.0,2.286,11.639
11147460,FALSE POSITIVE,2.053866175,5021.3,4.8045,158.25,5051.0,4.089,13.912
10662202,FALSE POSITIVE,36.5521313,282.9,2.481,0.9,4722.0,0.527,15.377
11607193,FALSE POSITIVE,5.177577252,1325.4,2.4777,73.82,7429.0,1.796,12.616
10743597,FALSE POSITIVE,4.08029328,1128.4,2.8343,2.92,5619.0,0.874,15.488
4247991,CONFIRMED,104.3519624,243.8,3.695,1.39,5650.0,0.87,12.57
8042747,FALSE POSITIVE,469.52303,355.7,5.487,2.1,6197.0,1.035,14.091
9008737,FALSE POSITIVE,11.83271013,176.3,6.152,1.17,5639.0,0.859,15.228
7373877,FALSE POSITIVE,32.669962587,365.4,3.581,1.37,4871.0,0.741,15.536
7436177,FALSE POSITIVE,19.93364711,174830.0,8.6122,75.88,6505.0,1.29,14.575
7537945,FALSE POSITIVE,1.071911311,9817.8,3.8559,40.32,5885.0,0.933,15.083
7624297,FALSE POSITIVE,18.019651402,176998.0,5.08572,31.77,5278.0,0.659,14.928
8109692,FALSE POSITIVE,117.934158,187.5,9.25,3.76,6790.0,2.597,13.232
7695093,FALSE POSITIVE,4.032762189,119350.0,4.14212,35.22,5960.0,0.962,13.861
7749318,FALSE POSITIVE,2.371589507,235104.0,3.5116,88.22,5340.0,0.601,14.528
7777397,FALSE POSITIVE,5.09112124,115.1,2.159,3.58,6705.0,3.293,11.585
5817566,FALSE POSITIVE,4.206070484,119812.0,10.6988,172.66,8212.0,3.185,11.684
5952403,FALSE POSITIVE,0.905677864,3670.4,2.2432,325.51,5037.0,7.553,6.966
4150539,FALSE POSITIVE,94.219289,1025.9,24.312,2.15,4641.0,0.694,15.703
6182093,FALSE POSITIVE,297.113395,275.4,4.529,5.37,6626.0,3.206,9.666
9839821,CONFIRMED,180.921729,742.4,8.99,2.3,5818.0,0.848,14.876
11252617,FALSE POSITIVE,4.478116695,117981.0,3.357,38.85,6304.0,1.058,15.534
8245108,FALSE POSITIVE,0.579108481,68.4,1.659,0.42,4604.0,0.501,15.815
11252617,FALSE POSITIVE,1.27620899,186.2,2.169,1.46,6304.0,1.058,15.534
11296437,FALSE POSITIVE,528.50344,133.8,6.394,2.2,7102.0,1.874,11.741
7830321,FALSE POSITIVE,2.027383251,3856.2,1.5528,31.12,5544.0,0.875,15.476
7841986,FALSE POSITIVE,10.73370737,6155.3,7.6706,18.7,5971.0,2.003,13.602
7877820,FALSE POSITIVE,9.449438672,12867.3,5.5479,60.59,6558.0,1.431,13.099
7914906,FALSE POSITIVE,8.752913958,41770.0,3.4546,119.91,7279.0,2.624,11.961
8019043,FALSE POSITIVE,1.985586627,72584.2,2.53163,105.22,6651.0,3.219,11.427
8023317,FALSE POSITIVE,16.579028045,37979.8,7.803,49.01,5870.0,2.3,12.887
8126531,FALSE POSITIVE,513.42784,523.2,6.278,14.87,4833.0,6.065,13.175
8121067,FALSE POSITIVE,2.064900876,10939.4,6.8769,38.19,5714.0,0.901,14.597
6197038,FALSE POSITIVE,9.751720174,332900.0,16.1937,182.09,5147.0,3.145,13.531
6221385,CONFIRMED,19.672324,649.9,4.812,4.07,6486.0,1.485,14.263
6221385,CONFIRMED,32.657035,620.4,5.953,3.73,6486.0,1.485,14.263
6362386,FALSE POSITIVE,4.592401261,87426.1,4.96038,52.18,7201.0,1.724,12.93
8260269,FALSE POSITIVE,6.70995253,86.0,2.297,1.1,6461.0,1.131,13.872
6449358,FALSE POSITIVE,5.776794344,121544.0,6.33505,129.2,7666.0,3.601,11.61
6674908,FALSE POSITIVE,0.503199724,275.6,1.117,1.06,4013.0,0.63,14.155
11516930,FALSE POSITIVE,4.768540307,347.6,0.9938,1.84,5491.0,0.887,14.189
11558882,FALSE POSITIVE,73.91858615,184074.0,6.9735,89.96,6300.0,1.057,15.401
8042835,FALSE POSITIVE,2.38793696,114.3,17.302,25.56,6769.0,1.161,14.394
2853780,FALSE POSITIVE,589.17968,253.4,10.2,4.91,5295.0,3.152,13.439
11673686,FALSE POSITIVE,4.618767943,32609.2,6.03,32.36,6195.0,1.781,11.685
8153568,FALSE POSITIVE,3.60727417,841897.0,14.0841,221.55,7026.0,1.785,15.076
8167938,FALSE POSITIVE,2.565717939,1941.7,1.7084,180.8,11360.0,4.712,10.846
8167978,FALSE POSITIVE,22.05274533,13857.7,5.5924,32.56,5510.0,0.741,15.44
8168581,FALSE POSITIVE,2.881338104,2533.7,3.5943,31.58,5783.0,0.88,15.139
8230809,FALSE POSITIVE,4.078355243,36133.0,6.4649,16.73,5872.0,0.867,14.936
8364115,FALSE POSITIVE,7.73590441,465.3,4.4389,21.3,5927.0,0.86,13.241
8458207,FALSE POSITIVE,3.530164642,69923.0,4.11466,35.71,6208.0,1.344,13.924
4150624,FALSE POSITIVE,94.225938,530.4,22.08,1.93,5421.0,0.852,15.454
6967278,FALSE POSITIVE,395.07333,645.1,7.844,230.33,3599.0,98.38,13.544
7108433,FALSE POSITIVE,1.51918335,499989.0,5.45573,128.17,7426.0,1.698,15.106
7129465,FALSE POSITIVE,2.745910734,286812.0,4.02594,61.16,5372.0,0.96,15.316
7174617,FALSE POSITIVE,1.608363345,96134.0,2.1988,19.36,5022.0,0.589,13.819
11724210,FALSE POSITIVE,5.746017234,29236.3,3.6347,29.32,5940.0,0.96,14.737
11867071,FALSE POSITIVE,3.963787093,25015.2,3.10316,28.11,6617.0,1.18,14.281
11975363,FALSE POSITIVE,1.759208679,362327.0,4.60837,66.06,5721.0,0.961,15.409
8580438,FALSE POSITIVE,6.496031958,108889.0,5.21924,32.33,5516.0,0.988,14.502
8581232,FALSE POSITIVE,4.012537983,19796.0,2.0101,9.96,4483.0,0.63,15.381
8655458,FALSE POSITIVE,1.594162001,9876.3,5.4958,26.11,5388.0,0.885,14.585
8695779,FALSE POSITIVE,10.238939876,3153.1,3.4851,22.09,6244.0,1.807,13.897
8953059,FALSE POSITIVE,5.499941387,40110.4,5.1339,23.34,6435.0,1.157,15.48
9048145,FALSE POSITIVE,8.667826242,43491.0,5.06514,37.51,6712.0,1.538,13.089
9214712,FALSE POSITIVE,265.2996227,100158.0,8.8452,33.81,5873.0,0.863,15.518
9214715,FALSE POSITIVE,265.2999623,31778.0,8.8577,25.56,6108.0,0.997,15.279
7190639,FALSE POSITIVE,98.1020983,184.4,1.225,1.97,6669.0,1.427,13.557
7198881,FALSE POSITIVE,182.467019,1020.0,7.607,3.73,6299.0,1.167,13.408
7422883,FALSE POSITIVE,11.41437505,45966.0,6.276,44.08,6826.0,1.52,11.254
7464205,FALSE POSITIVE,151.31847,105.4,16.45,1.13,6003.0,1.085,12.744
7622059,FALSE POSITIVE,10.4032399,1056.2,23.85,51.47,6428.0,1.436,13.272
12367464,FALSE POSITIVE,1.853209359,12319.1,1.7543,32.99,6384.0,1.716,13.085
12470041,FALSE POSITIVE,14.66769462,29862.0,2.4462,145.18,7517.0,3.226,13.415
8179286,FALSE POSITIVE,11.4132144,76.4,2.371,1.03,6188.0,1.155,13.746
2581191,FALSE POSITIVE,172.178768,501.0,1.19,2.29,6208.0,1.009,14.349
9221398,FALSE POSITIVE,13.787520532,12978.3,2.55435,25.33,6399.0,1.289,12.14
9411317,FALSE POSITIVE,8.2904597,173007.0,2.6002,23.96,4601.0,0.566,17.409
9532123,FALSE POSITIVE,8.214204254,74177.0,4.5905,42.29,5654.0,0.774,16.356
9549471,FALSE POSITIVE,15.71377375,9482.0,7.464,10.85,5812.0,0.96,14.292
9649222,FALSE POSITIVE,5.918619554,94124.0,3.94804,29.98,5957.0,0.971,15.678
9664215,FALSE POSITIVE,3.319523463,38832.0,3.3465,38.37,5761.0,0.791,15.101
7750740,FALSE POSITIVE,5.874197307,205698.0,4.26585,59.2,6103.0,1.083,14.857
7779942,FALSE POSITIVE,19.7959731,334.0,5.342,3.47,6731.0,1.876,9.816
7838906,FALSE POSITIVE,5.614892073,2373.0,3.7294,1192.79,4289.0,35.695,11.925
7908367,CONFIRMED,12.2064304,1337.2,2.407,5.41,5254.0,1.514,14.13
7908367,CONFIRMED,6.6513189,1058.4,2.135,4.81,5254.0,1.514,14.13
7940533,FALSE POSITIVE,3.905532605,73081.0,6.8091,21.37,5495.0,0.798,12.862
4142847,CONFIRMED,210.631486,1657.8,8.419,3.23,4895.0,0.759,15.195
4665571,CONFIRMED,0.766691517,244.0,1.2638,1.22,4821.0,0.788,14.903
6364215,FALSE POSITIVE,5.2438528,135.8,10.539,1.11,5815.0,0.918,15.656
9714358,FALSE POSITIVE,6.474202359,203491.0,3.35989,28.96,4947.0,0.624,14.998
9851123,FALSE POSITIVE,8.4803048,2672.9,7.5348,4.13,5478.0,0.812,15.736
9966115,FALSE POSITIVE,8.947426242,85995.2,4.89701,45.87,6297.0,1.506,12.985
10026458,FALSE POSITIVE,9.93443795,2750.0,8.098,35.54,5763.0,0.998,15.777
10139305,FALSE POSITIVE,2.173552528,3026.0,1.6107,23.51,5008.0,0.594,14.605
10288922,FALSE POSITIVE,10.157715971,9520.1,2.9526,42.27,5993.0,0.986,15.589
7974634,FALSE POSITIVE,404.701927,236.2,3.981,1.94,6443.0,1.248,12.236
8043882,FALSE POSITIVE,0.779609509,88.5,4.013,1.07,5899.0,1.07,15.211
8095099,FALSE POSITIVE,2.103239235,314928.0,7.08365,64.15,6074.0,0.965,14.169
12206313,CONFIRMED,184.262741,292.2,11.94,2.57,6115.0,1.291,13.312
10122538,CONFIRMED,20.9569985,1917.9,3.493,2.38,3891.0,0.564,16.279
10659313,FALSE POSITIVE,15.249335907,34565.1,3.82224,45.92,6385.0,1.189,13.593
