koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag,ra,dec,target_planet,mission,tid,toi
2.1061569,2.6e-06,-2.6e-06,2458326.105486,0.000396,-0.000396,1.4688934,0.056278,-0.056278,12142.2238514,514.4283,-514.4283,13.086872,2.512208,-2.512208,1308.0417533,691.8428073,,,5380.0,131.1,-131.1,4.4337,0.0852564,-0.0852564,0.940697,0.06,-0.06,13.183,0.774487,-62.469317,1,TESS,355703913,111.01
2.4545635,1e-06,-1e-06,2460146.990136,0.00038,-0.00038,2.321,0.262,-0.262,4248.0,54.2672,-54.2672,11.1276,0.467151,-0.467151,1899.0,2162.73,,,6610.0,128.4,-128.4,4.15,0.08,-0.08,1.64,0.07,-0.07,9.6789,286.791829,-58.697242,0,TESS,446549905,1110.01
11.4756978,8.85e-05,-8.85e-05,2460131.889805,0.006762,-0.006762,0.808,0.521,-0.521,8341.0,2131.75,-2131.75,14.1098,4.18181,-4.18181,512.0,11.4585,,,7262.0,134.8,-134.8,4.0,0.08,-0.08,2.13,0.08,-0.08,9.3871,291.373783,-60.941042,0,TESS,412014494,1111.01
2.78186,0.0005,-0.0005,2458626.54168,0.00585,-0.00585,2.456,0.428,-0.428,490.0,1.16068,-1.16068,4.92567,0.331864,-0.331864,1680.0,1323.21,,,6819.0,137.6,-137.6,3.92,0.09,-0.09,2.21,0.09,-0.09,9.5162,163.628917,-87.269735,0,TESS,369864738,1112.01
6.4410082,6.6e-06,-6.6e-06,2460140.221205,0.000932,-0.000932,1.798,0.304,-0.304,7076.0,288.828,-288.828,4.59203,0.175872,-0.175872,471.0,8.2114,,,3469.0,157.0,-157.0,4.71,0.01,-0.01,0.53,0.02,-0.02,9.66865,328.710839,-77.337433,0,TESS,290348382,1113.01
4.13812,0.00036,-0.00036,2458660.16316,0.00121,-0.00121,3.911,0.49,-0.49,5560.0,2.56649,-2.56649,9.43898,0.6872333500000001,-0.6872333500000001,1386.0,613.964,,,4898.4,88.7,-88.7,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,10.5084,277.432937,-44.625506,0,TESS,90919952,1118.01
2.4997996,4e-07,-4e-07,2460069.773646,0.000365,-0.000365,2.865171,0.0097803,-0.0097803,14621.2059647,38.342907,-38.342907,13.8516093,0.7051293,-0.7051293,1399.9894384,907.8624196,,,5650.0,131.1,-131.1,4.28867,0.0852564,-0.0852564,1.13732,0.0577764,-0.0577764,11.6035,55.933639,-65.19378,1,TESS,388104525,112.01
1.66226,2.36e-05,-2.36e-05,2458656.45082,0.00067,-0.00067,3.321,0.084,-0.084,6030.0,0.893586,-0.893586,13.3343,0.611171,-0.611171,2561.0,7149.89,,,7301.0,141.5,-141.5,4.23,0.08,-0.08,1.64,0.07,-0.07,10.4063,293.389272,-45.892667,0,TESS,143257766,1120.01
4.07611,0.002,-0.002,2458658.61052,0.00621,-0.00621,2.062,0.503,-0.503,1454.18,5.36746,-5.36746,9.43898,0.6872333500000001,-0.6872333500000001,1245.1929616500001,477.24699895,,,5778.2,131.1,-131.1,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,11.0605,269.648642,-46.065523,0,TESS,24094603,1121.01
3.6245513,1.18e-05,-1.18e-05,2460115.852574,0.004219,-0.004219,3.042,0.599,-0.599,1299.0,70.8579,-70.8579,4.3503,0.6872333500000001,-0.6872333500000001,1245.1929616500001,919.571,,,6317.0,131.1,-131.1,4.36,0.0852564,-0.0852564,1.38,0.06,-0.06,10.2934,281.369481,-52.262928,0,TESS,304774444,1122.01
1.6268695,4.6e-06,-4.6e-06,2460122.432108,0.002178,-0.002178,3.231,0.308,-0.308,1502.0,48.6699,-48.6699,2.36498,0.148538,-0.148538,1850.0,1946.23,,,5034.0,48.8,-48.8,4.64,0.08,-0.08,0.73,0.04,-0.04,10.3579,279.062469,-43.620606,0,TESS,405862830,1126.01
2.32439,0.00021,-0.00021,2458657.63073,0.00134,-0.00134,4.453,0.059,-0.059,2704.18,165.431,-165.431,9.43898,0.6872333500000001,-0.6872333500000001,4502.0,68217.5,,,8268.5,268.2,-268.2,3.93,0.07,-0.07,1.2,0.06,-0.06,7.3163,292.195297,-36.00026,0,TESS,269450900,1127.01
13.5499,0.00564,-0.00564,2458663.15245,0.0055,-0.0055,1.795,0.72,-0.72,1180.0,19.1341,-19.1341,6.24633,0.838277,-0.838277,660.0,31.6652,,,6209.0,131.0,-131.0,4.09,0.08,-0.08,1.63,0.08,-0.08,9.7298,289.761799,-43.074223,0,TESS,425721385,1128.01
4.43651,0.00101,-0.00101,2458659.06927,0.00289,-0.00289,3.365,0.269,-0.269,1520.0,594.271,-594.271,19.9664,6.34495,-6.34495,2653.0,8233.41,,,7101.9,165.9,-165.9,3.91,0.1,-0.1,2.32,0.15,-0.15,8.7823,284.157959,-29.398357,0,TESS,91576611,1129.01
3.372877,0.000147,-0.000147,2458327.053085,0.000623,-0.000623,2.63426,0.043644,-0.043644,17163.60419,212.40587,-212.40587,14.201803,0.154789,-0.154789,1270.187448,615.165921,,,6050.0,131.1,-131.1,4.45061,0.0852564,-0.0852564,1.02,0.06,-0.06,12.1893,332.714337,-30.749719,1,TESS,97409519,113.01
8.34998,1e-05,-1e-05,2460144.137122,0.002393,-0.002393,1.836,0.061,-0.061,16680.0,15.1352,-15.1352,11.1424,1.06327,-1.06327,588.0,19.9348,,,4236.0,122.3,-122.3,4.52,0.1,-0.1,0.74,0.07,-0.07,10.1429,286.376004,-41.43764,1,TESS,254113311,1130.01
4.0686405,0.0002958,-0.0002958,2460126.924264,0.000822,-0.000822,1.8373729,0.0777888,-0.0777888,2650.0950013,99.40586,-99.40586,3.7548333,0.5705166,-0.5705166,772.378302,84.108766,,,4236.0,122.3,-122.3,4.52,0.1,-0.1,0.741921,0.0675678,-0.0675678,10.1429,286.376004,-41.43764,1,TESS,254113311,1130.02
1.5502952,4.6e-06,-4.6e-06,2460351.800169,0.002386,-0.002386,2.938,0.33,-0.33,411.0,18.1669,-18.1669,3.34528,0.145518,-0.145518,2839.0,10796.6,,,7851.0,72.9,-72.9,4.17,0.07,-0.07,1.86,0.05,-0.05,9.2293,298.781281,54.781445,0,TESS,267489265,1132.01
1.80709,0.00123,-0.00123,2458684.2349,0.01005,-0.01005,3.297,1.009,-1.009,450.0,2.70834,-2.70834,4.86242,0.467902,-0.467902,2569.0,7233.01,,,6244.0,124.8,-124.8,3.84,0.09,-0.09,2.2,0.11,-0.11,9.11458,294.824079,31.958037,0,TESS,69997672,1133.01
18.6922101,0.0001259,-0.0001259,2460333.437983,0.006535,-0.006535,7.765,1.008,-1.008,11126.0,185.114,-185.114,18.1458,0.786783,-0.786783,1141.0,282.175,,,6277.0,125.8,-125.8,4.09,0.09,-0.09,1.65,0.07,-0.07,9.03609,290.02096,36.637774,0,TESS,122220263,1134.01
8.0277326,1.3e-06,-1.3e-06,2460658.97426,0.000185,-0.000185,4.284,0.021,-0.021,5705.0,19.6569,-19.6569,9.06883,0.406897,-0.406897,1106.0,248.619,,,5962.7,68.6,-68.6,4.38,0.08,-0.08,1.15,0.05,-0.05,9.02855,193.39637,85.129495,1,TESS,154872375,1135.01
12.5187279,3.16e-05,-3.16e-05,2459612.447691,0.001448,-0.001448,5.38,0.2,-0.2,2320.0,4.46525,-4.46525,5.58857,0.357814,-0.357814,1393.0,626.362,,,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05,8.9361,192.184898,64.855276,1,TESS,142276270,1136.01
6.2586065,1.03e-05,-1.03e-05,2460366.026514,0.001799,-0.001799,3.201,0.508,-0.508,813.0,34.3389,-34.3389,2.51593,0.147348,-0.147348,1087.0,232.392,,,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05,8.9361,192.184898,64.855276,1,TESS,142276270,1136.02
26.3208756,0.0001272,-0.0001272,2459594.183463,0.002909,-0.002909,4.414,0.562,-0.562,800.0,0.435205,-0.435205,2.71349,0.151793,-0.151793,631.0,26.4328,,,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.98,0.05,-0.05,8.9361,192.184898,64.855276,1,TESS,142276270,1136.03
18.795547,0.0001037,-0.0001037,2458697.755807,0.00257,-0.00257,4.3425576,0.4313743,-0.4313743,470.6731965,55.53711,-55.53711,2.1597669,0.8829104,-0.8829104,672.9826313,48.477077,,,5729.0,131.1,-131.1,4.47,0.08,-0.08,0.977727,0.0483517,-0.0483517,8.9361,192.184898,64.855276,1,TESS,142276270,1136.04
0.5182425,4.2e-06,-4.2e-06,2458654.10332,0.000362,-0.000362,0.8565249,0.0753501,-0.0753501,831.8920424,40.76848,-40.76848,1.3485121,0.0900143,-0.0900143,1019.3295979,255.1405815,,,3325.0,102.0,-102.0,4.88693,0.098941,-0.098941,0.390989,0.0117402,-0.0117402,10.1165,306.928646,-56.462287,1,TESS,370133522,1078.01
3.0440495,1.6e-06,-1.6e-06,2458328.085025,0.000327,-0.000327,2.6523472,0.0480476,-0.0480476,22807.0101774,374.7136,-374.7136,12.3803804,0.1994184,-0.1994184,1075.3189972,315.9877708,,,5523.0,131.1,-131.1,4.52192,0.0852564,-0.0852564,0.809868,0.06,-0.06,13.163,316.96148,-26.09672,1,TESS,289793076,108.01
3.9652485,1.22e-05,-1.22e-05,2458654.060577,0.001219,-0.001219,1.0112593,0.5740471,-0.5740471,3680.7544436,458.06815,-458.06815,1.2305102,1.0583848,-1.0583848,386.6684768,5.2829448,,,3296.0,64.0,-64.0,4.96636,0.407584,-0.407584,0.199988,0.0059812,-0.0059812,12.7067,276.368325,-52.214573,1,TESS,161032923,1080.01
1.3484961,6e-07,-6e-07,2458653.973305,0.00013,-0.00013,2.4074261,0.0218727,-0.0218727,18463.7636682,122.78925,-122.78925,15.8824638,0.8602182,-0.8602182,1839.6713042,2706.9606225,,,6346.0,131.1,-131.1,4.38484,0.0852564,-0.0852564,1.14759,0.061613,-0.061613,12.2851,268.890707,-61.7474,1,TESS,380589029,1084.01
9.30992,0.00209,-0.00209,2458630.77194,0.0028,-0.0028,3.464,0.232,-0.232,2220.0,1.39456,-1.39456,14.2968,0.777875,-0.777875,1067.0,215.208,,,6907.0,135.5,-135.5,3.63,0.09,-0.09,3.09,0.14,-0.14,9.4142,238.001011,-76.49349,0,TESS,426077080,1087.01
1.15395,0.00017,-0.00017,2458626.38955,0.00222,-0.00222,2.236,0.103,-0.103,1550.0,1.67219,-1.67219,5.48364,0.324737,-0.324737,2148.0,3534.3,,,6093.0,131.0,-131.0,4.2,0.08,-0.08,1.4,0.07,-0.07,10.4613,272.311383,-76.300955,0,TESS,343648136,1088.01
4.73703,0.00453,-0.00453,2458643.10264,0.00488,-0.00488,3.902,0.481,-0.481,2410.0,1380.87,-1380.87,25.7144,10.2479,-10.2479,4243.0,53821.0,,,11600.0,368.2,-368.2,4.13,0.07,-0.07,2.48,0.13,-0.13,10.3918,228.84306,-52.885989,0,TESS,129319156,1089.01
2.76676,2.5e-06,-2.5e-06,2458326.127479,0.000478,-0.000478,2.6872178,0.0726354,-0.0726354,14947.4387827,290.84625,-290.84625,12.2867389,0.3063938,-0.3063938,1209.5741229,505.8840075,,,5346.0,131.1,-131.1,4.48823,0.0852564,-0.0852564,0.984866,0.06,-0.06,13.2366,313.215475,-25.687376,1,TESS,29344935,109.01
2.19296,0.0003,-0.0003,2458628.96316,0.0022,-0.0022,4.586,0.079,-0.079,4933.74,704.212,-704.212,22.7769,8.69015,-8.69015,3722.0,31883.5,,,7009.8,184.2,-184.2,3.6,0.61,-0.61,2.95,0.16,-0.16,10.0196,242.016315,-68.588832,0,TESS,361034196,1090.01
1.1923,3e-05,-3e-05,2458601.38096,0.00061,-0.00061,3.119,0.024,-0.024,3730.0,297.774,-297.774,30.666,4.10377,-4.10377,3958.0,40771.2,,,6534.0,136.4,-136.4,3.95,0.09,-0.09,2.04,0.09,-0.09,9.0039,217.022882,-64.634285,0,TESS,387079085,1092.01
11.47606,0.00162,-0.00162,2458601.33791,0.00465,-0.00465,6.083,0.44,-0.44,3050.0,1149.79,-1149.79,9.43898,0.6872333500000001,-0.6872333500000001,1245.1929616500001,477.24699895,,,5778.2,131.1,-131.1,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,10.0067,215.805264,-63.045983,0,TESS,382331352,1093.01
0.9209526,0.0001855,-0.0001855,2459307.93577,0.002752,-0.002752,1.8602735,0.4647613,-0.4647613,360.8801529,42.466145,-42.466145,5.7349089,4.2950416,-4.2950416,3430.7622437,32740.3629399,,,6553.0,136.4,-136.4,3.65,0.09,-0.09,2.8908899,0.125277,-0.125277,10.11,133.826684,-73.173308,0,TESS,375225453,1096.01
9.188506,2.88e-05,-2.88e-05,2459376.410518,0.001678,-0.001678,2.492,0.153,-0.153,460.0,0.427735,-0.427735,2.16591,0.121765,-0.121765,786.0,63.4589,,,5876.0,124.0,-124.0,4.48,0.08,-0.08,0.98,0.04,-0.04,8.7215,189.775859,-74.57402,1,TESS,360630575,1097.01
13.9028391,0.0013871,-0.0013871,2459344.461827,0.00261,-0.00261,2.1264429,0.4109736,-0.4109736,647.2701039,70.93129,-70.93129,2.6136848,1.333298,-1.333298,756.6987586,77.4841883,,,5876.0,124.0,-124.0,4.48,0.08,-0.08,0.983215,0.0449925,-0.0449925,8.7215,189.775859,-74.57402,1,TESS,360630575,1097.02
10.1826983,1.29e-05,-1.29e-05,2458629.909082,0.000837,-0.000837,2.8275109,0.2582998,-0.2582998,667.4752458,45.255642,-45.255642,3.0538057,0.7958977,-0.7958977,957.1991659,198.394783,,,6153.0,194.0,-194.0,4.34814,0.271419,-0.271419,1.14582,0.0509699,-0.0509699,8.7581,192.589285,-88.121111,1,TESS,383390264,1098.01
6.441006,6e-06,-6e-06,2460140.220927,0.00099,-0.00099,1.812,0.505,-0.505,914.0,46.8059,-46.8059,2.56374,0.19448,-0.19448,853.0,87.8902,,,4867.0,179.0,-179.0,4.438,0.0852564,-0.0852564,0.8,0.06,-0.06,7.3661,328.718171,-77.338802,1,TESS,290348383,1099.01
3.1743504,1.7e-06,-1.7e-06,2458328.039934,0.000227,-0.000227,2.751086,0.0309315,-0.0309315,15457.3247576,155.05025,-155.05025,14.9172256,0.8283901,-0.8283901,1320.6518234,718.9096994,,,5943.0,131.1,-131.1,4.42524,0.0852564,-0.0852564,1.15706,0.0633669,-0.0633669,11.6714,5.618525,-59.942589,1,TESS,281459670,110.01
20.0731588,8.61e-05,-8.61e-05,2459044.494531,0.002861,-0.002861,3.8449215,0.5039405,-0.5039405,1152.9645461,68.35146,-68.35146,4.0506906,1.0627592,-1.0627592,736.1368293,69.3993155,,,6033.0,129.5,-129.5,4.37,0.08,-0.08,1.14849,0.0522613,-0.0522613,10.5135,9.126138,-83.567067,0,TESS,318608749,1100.01
2.66903,1e-05,-1e-05,2459058.79277,0.00073,-0.00073,1.548,0.285,-0.285,3110.0,1.55398,-1.55398,9.36823,0.500837,-0.500837,1268.0,429.86,,,5803.5,120.9,-120.9,4.07,0.08,-0.08,1.56,0.08,-0.08,10.5891,319.551469,-77.529113,0,TESS,271581073,1101.01
6.63371,0.00059,-0.00059,2458627.80423,0.00276,-0.00276,2.122,0.26,-0.26,1555.34,2.04117,-2.04117,2.75375,0.16093,-0.16093,610.0,22.9987,,,4138.1,94.2,-94.2,4.54,0.12,-0.12,0.63,0.03,-0.03,10.5652,263.003209,-76.858265,0,TESS,311890977,1102.01
341.2791676,0.0006751,-0.0006751,2458702.256022,0.001024,-0.001024,7.0132492,0.0464161,-0.0464161,8583.5584652,42.46579,-42.46579,21.4801659,3.235068,-3.235068,316.045088,2.3578555,,,6058.6,110.5,-110.5,4.2,0.08,-0.08,1.39203,0.060098,-0.060098,7.5622,279.721286,-85.709137,0,TESS,451599528,1104.01
4.0782392,1.7e-06,-1.7e-06,2459336.073646,0.000176,-0.000176,4.8475616,0.0254922,-0.0254922,6046.6959687,29.462303,-29.462303,13.898174,0.6260191,-0.6260191,1617.8267296,1619.0081232,,,6501.0,138.9,-138.9,4.08,0.09,-0.09,1.74836,0.0780452,-0.0780452,10.0068,155.607863,-82.218869,1,TESS,394561119,1107.01
7.8513949,2.69e-05,-2.69e-05,2460634.945689,0.001126,-0.001126,6.835,0.508,-0.508,22029.0,5927.1,-5927.1,9.43898,0.6872333500000001,-0.6872333500000001,1245.1929616500001,477.24699895,,,5778.2,131.1,-131.1,4.36,0.0852564,-0.0852564,1.2,0.06,-0.06,10.3018,282.474539,55.26639,0,TESS,1717732429,1172.01
7.0643978,1.9e-06,-1.9e-06,2460341.784305,0.000298,-0.000298,2.424,0.183,-0.183,8268.0,144.082,-144.082,9.39131,0.52994,-0.52994,890.0,104.311,,,5429.6,292.5,-292.5,4.44,0.08,-0.08,0.96,0.05,-0.05,10.2938,197.683097,70.768012,1,TESS,232967440,1173.01
8.9534775,2.18e-05,-2.18e-05,2460355.403307,0.002268,-0.002268,2.696,0.316,-0.316,1136.0,46.1782,-46.1782,2.35888,0.165763,-0.165763,723.0,45.5604,,,5029.5,59.9,-59.9,4.61,0.09,-0.09,0.76,0.05,-0.05,10.2549,209.217175,68.618211,1,TESS,154089169,1174.01
7.5022708,3.68e-05,-3.68e-05,2459437.549479,0.001519,-0.001519,2.605,0.189,-0.189,1760.0,1.29686,-1.29686,5.55812,0.293328,-0.293328,940.0,129.866,,,6229.0,129.8,-129.8,4.31,0.08,-0.08,1.27,0.06,-0.06,10.2026,289.238688,31.323574,0,TESS,30329585,1175.01
1.692892,3.2e-06,-3.2e-06,2460556.672243,0.00136,-0.00136,2.886,0.525,-0.525,1418.0,997.895,-997.895,11.2371,0.6872333500000001,-0.6872333500000001,5800.0,187927.0,,,9121.5,227.1,-227.1,4.21,0.0852564,-0.0852564,2.1,0.06,-0.06,10.1617,297.30004,41.326844,0,TESS,169177766,1177.01
2.6652007,3.2e-06,-3.2e-06,2460646.783967,0.001212,-0.001212,3.49,0.385,-0.385,819.0,422.126,-422.126,2.35964,0.344388,-0.344388,2045.0,2905.35,,,4043.4,90.3,-90.3,4.69,0.01,-0.01,0.56,0.02,-0.02,10.1358,279.101036,55.391781,0,TESS,359496368,1178.01
6.0344667,5.9e-06,-5.9e-06,2460175.749118,0.001081,-0.001081,1.89,0.109,-0.109,1800.0,50.0931,-50.0931,4.44029,0.243975,-0.243975,788.0,64.2648,,,5586.0,187.0,-187.0,4.36763,0.270247,-0.270247,1.05,0.05,-0.05,9.179,349.559266,-56.903986,1,TESS,266980320,118.01
9.6867516,1.03e-05,-1.03e-05,2460473.411486,0.00109,-0.00109,2.512,0.497,-0.497,1669.0,39.161,-39.161,3.00336,0.218103,-0.218103,707.0,41.6645,,,4738.1,139.3,-139.3,4.59,0.1,-0.1,0.73,0.05,-0.05,10.112,214.555774,82.193764,1,TESS,158002130,1180.01
2.1031647,1.35e-05,-1.35e-05,2460556.242383,0.002147,-0.002147,5.059,0.677,-0.677,7142.0,2079.88,-2079.88,16.7087,0.75644,-0.75644,3037.0,14140.0,,,6122.0,124.7,-124.7,3.93,0.08,-0.08,1.93,0.09,-0.09,10.079,297.215817,64.354351,1,TESS,229510866,1181.01
7.6416041,7.5e-06,-7.5e-06,2460386.22206,0.000505,-0.000505,2.654,0.243,-0.243,6025.0,2230.39,-2230.39,27.538,2.70516,-2.70516,1303.0,478.683,,,6496.7,255.1,-255.1,4.36,0.0852564,-0.0852564,2.05,0.13,-0.13,10.0049,201.614657,65.306346,0,TESS,341544930,1182.01
5.9294088,6e-07,-6e-07,2460654.565628,9.9e-05,-9.9e-05,2.933,0.07,-0.07,10226.0,115.463,-115.463,10.8101,0.6872333500000001,-0.6872333500000001,1245.1929616500001,456.893,,,5095.6,1241.5,-1241.5,4.36,0.0852564,-0.0852564,1.06,0.06,-0.06,9.9478,286.74712,71.712377,0,TESS,258777137,1183.01
5.7484439,3.9e-06,-3.9e-06,2460558.350441,0.000696,-0.000696,1.76,0.292,-0.292,1041.0,31.9505,-31.9505,2.35215,0.194028,-0.194028,820.0,75.272,,,4534.0,127.6,-127.6,4.61,0.1,-0.1,0.69,0.06,-0.06,9.9469,272.20452,60.678785,1,TESS,233087860,1184.01
1.1967018,2.3e-06,-2.3e-06,2460532.182655,0.00163,-0.00163,1.879,0.611,-0.611,824.0,1753.13,-1753.13,10.3239,3.12117,-3.12117,3534.0,25917.9,,,5997.0,149.9,-149.9,4.0,0.08,-0.08,1.73,0.08,-0.08,9.94025,297.459433,34.829667,0,TESS,83210867,1185.01
11.2464616,1.57e-05,-1.57e-05,2460649.2545,0.000779,-0.000779,7.391,0.114,-0.114,7576.0,210.542,-210.542,17.6677,0.835158,-0.835158,1218.0,365.938,,,6115.7,343.6,-343.6,3.89,0.08,-0.08,2.01,0.09,-0.09,9.92402,251.633465,65.715035,0,TESS,289539327,1186.01
8.5112,0.00138,-0.00138,2458687.19253,0.00166,-0.00166,3.486,0.185,-0.185,4172.76,1626.12,-1626.12,9.43898,0.6872333500000001,-0.6872333500000001,1245.1929616500001,477.24699895,,,8156.0,169.3,-169.3,4.35,0.08,-0.08,1.2,0.06,-0.06,9.886581,306.730853,38.93227,0,TESS,15247229,1188.01
15.7335693,5.12e-05,-5.12e-05,2459441.423236,0.0011,-0.0011,3.288,0.224,-0.224,2540.0,946.731,-946.731,24.3218,7.54273,-7.54273,1219.0,367.588,,,6800.0,134.4,-134.4,3.91,0.08,-0.08,2.21,0.09,-0.09,9.7831,283.526697,37.720014,0,TESS,237185205,1191.01
2.2219839,3.6e-06,-3.6e-06,2460337.368138,0.00122,-0.00122,1.996,0.302,-0.302,4394.0,1770.97,-1770.97,15.4416,0.6872333500000001,-0.6872333500000001,1245.1929616500001,7790.56,,,7166.8,140.0,-140.0,4.36,0.0852564,-0.0852564,1.87,0.06,-0.06,10.4813,301.41088,33.049205,0,TESS,89643259,1193.01
2.3106428,9e-07,-9e-07,2460367.07216,0.000337,-0.000337,1.294,0.044,-0.044,6911.0,109.767,-109.767,8.76741,0.498445,-0.498445,1052.0,203.685,,,5339.9,155.2,-155.2,4.41,0.09,-0.09,0.99,0.06,-0.06,10.4782,167.821481,69.964775,1,TESS,147950620,1194.01
4.05135,0.00238,-0.00238,2458686.84696,0.00588,-0.00588,2.4,0.421,-0.421,1132.23,4.06526,-4.06526,14.2359,0.960524,-0.960524,1245.1929616500001,477.24699895,,,4974.4,77.4,-77.4,4.36,0.0852564,-0.0852564,3.85,0.12,-0.12,10.4717,291.12047,33.273702,0,TESS,24364065,1195.01
3.612771,2.4e-06,-2.4e-06,2460551.040398,0.000298,-0.000298,4.142,0.349,-0.349,11794.0,234.836,-234.836,19.3662,0.686027,-0.686027,2344.0,5011.92,,,8324.0,258.9,-258.9,4.28,0.08,-0.08,1.71,0.06,-0.06,10.4219,304.800032,32.581045,1,TESS,203189770,1198.01
3.6714717,1.65e-05,-1.65e-05,2460360.434669,0.003689,-0.003689,2.149,0.22,-0.22,4340.0,0.770616,-0.770616,10.678,0.55726,-0.55726,1182.0,324.114,,,5618.0,122.1,-122.1,4.06,0.08,-0.08,1.54,0.08,-0.08,10.4221,166.880658,61.352572,1,TESS,99869022,1199.01
11.535076,0.001035,-0.001035,2458332.082805,0.000707,-0.000707,8.555958,0.069027,-0.069027,2389.90616,28.935114,-28.935114,12.215808,1.480912,-1.480912,1245.1929616500001,477.24699895,,,5479.3,57.0,-57.0,3.77,0.08,-0.08,2.48771,0.298399,-0.298399,7.1062,4.447163,-66.358928,1,TESS,394137592,120.01
0.8352406,1.6e-06,-1.6e-06,2460365.995576,0.000657,-0.000657,1.043,0.149,-0.149,2065.0,297.341,-297.341,6.4875,0.517136,-0.517136,2345.0,5021.63,,,6105.0,142.2,-142.2,4.31,0.08,-0.08,1.24,0.06,-0.06,10.402,222.841424,82.952258,0,TESS,288185138,1200.01
2.4919771,7.1e-06,-7.1e-06,2458411.670877,0.000733,-0.000733,1.4338141,0.2870412,-0.2870412,2093.9594201,134.34839,-134.34839,2.2187585,0.9862666,-0.9862666,639.9817426,39.6452664,,,3948.0,159.0,-159.0,4.68962,0.389814,-0.389814,0.482388,0.0146884,-0.0146884,10.9473,42.2477,-14.537283,1,TESS,29960110,1201.01
3.6714717,2.36e-05,-2.36e-05,2458614.434411,0.002147,-0.002147,2.726775,0.502544,-0.502544,878.134108,105.351654,-105.351654,1.710706,1.250816,-1.250816,448.0162269,9.5212941,,,3773.0,163.0,-163.0,4.438,0.0852564,-0.0852564,0.577983,0.089121,-0.089121,8.386,210.427355,-63.852645,0,TESS,327017634,1202.01
25.5195307,0.0039688,-0.0039688,2458553.062116,0.003001,-0.003001,6.6877451,0.2689892,-0.2689892,558.3758637,32.11596,-32.11596,2.9641461,0.2701597,-0.2701597,662.8890748,45.6335702,,,5742.22,30.4499,-30.4499,4.29,0.08,-0.08,1.17321,0.0504221,-0.0504221,7.9995,168.226736,-34.406937,1,TESS,23434737,1203.01
0.64971,0.00018,-0.00018,2458684.20504,0.00442,-0.00442,2.076,0.328,-0.328,620.0,1.19044,-1.19044,6.23181,0.414634,-0.414634,4731.0,83182.0,,,9994.0,756.2,-756.2,4.02,0.09,-0.09,2.59,0.11,-0.11,8.90601,291.463084,25.189437,0,TESS,110428269,1138.01
3.2887898,3e-07,-3e-07,2458327.519958,6.1e-05,-6.1e-05,3.4367717,0.0099877,-0.0099877,7005.7247902,13.795558,-13.795558,10.5135877,0.5185372,-0.5185372,1338.8392647,759.3373533,,,5800.0,131.1,-131.1,4.28004,0.0852564,-0.0852564,1.24175,0.0610804,-0.0610804,10.6103,63.374706,-69.226593,1,TESS,25155310,114.01
13.7431084,1.8e-06,-1.8e-06,2460637.861679,0.000148,-0.000148,2.285,0.065,-0.065,5688.0,298.823,-298.823,12.05,0.6872333500000001,-0.6872333500000001,844.0,84.3234,,,5941.5,161.9,-161.9,4.36,0.0852564,-0.0852564,1.34,0.06,-0.06,8.88797,264.961539,56.078974,0,TESS,320525204,1140.01
16.9487087,6e-07,-6e-07,2460289.874408,4.1e-05,-4.1e-05,4.2887767,0.0011975,-0.0011975,156467.5479643,41.571255,-41.571255,45.2204505,2.1992197,-2.1992197,758.5937679,78.263287,,,5894.7,90.3,-90.3,4.37,0.08,-0.08,1.1179,0.0543668,-0.0543668,8.8523,247.534722,80.307766,0,TESS,159510109,1141.01
3.3686634,2.19e-05,-2.19e-05,2460335.937572,0.003984,-0.003984,3.012,0.601,-0.601,3288.0,3706.13,-3706.13,42.2321,4.12898,-4.12898,2775.0,9856.24,,,7518.0,143.2,-143.2,3.82,0.09,-0.09,2.68,0.1,-0.1,8.64028,290.708965,56.615386,0,TESS,284450803,1142.01
11.2071839,2.86e-05,-2.86e-05,2460352.734057,0.00164,-0.00164,4.366,0.212,-0.212,3276.0,656.96,-656.96,17.4989,1.38618,-1.38618,1487.0,813.063,,,6152.0,75.9,-75.9,3.84,0.09,-0.09,2.24,0.1,-0.1,8.63287,182.538652,77.352264,0,TESS,160268701,1143.01
4.8878037,9e-07,-9e-07,2460554.347022,0.000146,-0.000146,2.184,0.082,-0.082,4279.0,24.5064,-24.5064,5.29152,0.336684,-0.336684,810.0,71.6805,,,4757.3,130.6,-130.6,4.56,0.09,-0.09,0.76,0.05,-0.05,8.5077,297.710176,48.081864,1,TESS,28230919,1144.01
