kepid,koi_srad,koi_steff,koi_disposition
6346809,0.901,5653.0,CANDIDATE
4275117,0.889,6089.0,FALSE POSITIVE
6545051,0.771,5235.0,FALSE POSITIVE
5513866,1.0,5780.0,FALSE POSITIVE
4547603,1.072,5487.0,CANDIDATE
5688910,1.093,6036.0,CONFIRMED
6345732,1.291,5937.0,CONFIRMED
5716763,1.596,5918.0,CANDIDATE
6345732,1.291,5937.0,CONFIRMED
8611257,0.715,5010.0,CONFIRMED
3861611,0.906,5984.0,FALSE POSITIVE
12416987,0.623,4412.0,CANDIDATE
8259713,1.055,6434.0,CANDIDATE
10880507,0.983,5496.0,CONFIRMED
11098013,1.337,6408.0,CANDIDATE
5443604,0.686,4889.0,FALSE POSITIVE
12206313,1.291,6115.0,CONFIRMED
12206313,1.291,6115.0,CONFIRMED
9837661,0.503,3640.0,CONFIRMED
7769819,0.901,5417.0,CONFIRMED
11874577,0.862,6161.0,CONFIRMED
12164564,1.005,6198.0,CONFIRMED
8190354,2.017,5622.0,FALSE POSITIVE
3425851,1.359,6342.0,CANDIDATE
10397751,0.721,5374.0,CONFIRMED
10397751,0.721,5374.0,CONFIRMED
10397751,0.721,5374.0,CANDIDATE
7815931,1.023,6065.0,FALSE POSITIVE
6679295,0.512,3678.0,CANDIDATE
9642292,0.887,5926.0,CONFIRMED
6356692,1.249,5557.0,CONFIRMED
6026737,1.339,5866.0,CANDIDATE
4991208,0.873,5561.0,CONFIRMED
8243283,0.984,5784.0,FALSE POSITIVE
9837661,0.503,3640.0,CONFIRMED
9837661,0.503,3640.0,CONFIRMED
9092504,0.804,5704.0,CONFIRMED
5383248,0.993,5683.0,CONFIRMED
9092504,0.804,5704.0,CONFIRMED
10001368,1.116,6237.0,CONFIRMED
9466429,1.424,6763.0,CONFIRMED
4365442,2.498,6340.0,FALSE POSITIVE
8885643,0.906,6177.0,CONFIRMED
5652893,0.767,5153.0,CONFIRMED
3241557,0.904,6026.0,FALSE POSITIVE
3957082,5.544,6115.0,FALSE POSITIVE
8681833,0.963,5926.0,CONFIRMED
4138951,1.086,6384.0,CONFIRMED
3102384,1.08,5720.0,CONFIRMED
10471515,1.206,6017.0,CONFIRMED
4935172,1.045,6164.0,CANDIDATE
8760040,1.262,5951.0,CONFIRMED
8760040,1.262,5951.0,CANDIDATE
10098844,1.126,6007.0,CONFIRMED
9467404,1.413,6039.0,CONFIRMED
5308666,78.869,3853.0,FALSE POSITIVE
5184911,0.823,4827.0,CONFIRMED
8176564,1.432,6042.0,CANDIDATE
6587105,1.072,5533.0,CONFIRMED
11662184,1.09,5912.0,CONFIRMED
11127479,1.377,5952.0,CONFIRMED
5428668,0.91,5955.0,FALSE POSITIVE
5041569,1.1,6268.0,FALSE POSITIVE
10604521,1.084,6116.0,CANDIDATE
9899181,0.714,4947.0,FALSE POSITIVE
9899181,0.714,4947.0,FALSE POSITIVE
8884274,0.817,5602.0,CONFIRMED
7767162,1.438,6333.0,CONFIRMED
4861791,0.898,5822.0,FALSE POSITIVE
4385148,0.837,5745.0,CANDIDATE
4385148,0.837,5745.0,CONFIRMED
9838468,1.133,5746.0,CONFIRMED
6781548,0.96,5899.0,FALSE POSITIVE
8617363,0.864,5749.0,CONFIRMED
11401755,1.585,5919.0,CONFIRMED
7673192,1.202,6052.0,CONFIRMED
7673192,1.202,6052.0,CONFIRMED
7673192,1.202,6052.0,CONFIRMED
7673192,1.202,6052.0,CONFIRMED
11807274,1.543,6237.0,CONFIRMED
7670943,1.459,6477.0,CONFIRMED
6697756,0.614,4374.0,CONFIRMED
5649833,1.159,6543.0,FALSE POSITIVE
10518399,1.139,5653.0,FALSE POSITIVE
5905822,1.467,6057.0,CONFIRMED
10793172,1.098,5553.0,CONFIRMED
10793172,1.098,5553.0,CONFIRMED
7136729,0.784,5369.0,FALSE POSITIVE
6364276,0.629,4194.0,FALSE POSITIVE
4367854,0.738,5044.0,CANDIDATE
5108946,1.092,6246.0,FALSE POSITIVE
8801316,2.741,6277.0,CONFIRMED
10597693,1.033,6341.0,CANDIDATE
7466270,0.53,4504.0,CANDIDATE
10876237,2.19,6230.0,FALSE POSITIVE
12314973,1.573,6206.0,CONFIRMED
3346154,0.946,5741.0,CONFIRMED
5308387,1.602,6559.0,FALSE POSITIVE
6233573,2.667,5787.0,FALSE POSITIVE
10363281,2.628,6477.0,FALSE POSITIVE
4861527,1.001,6326.0,FALSE POSITIVE
5775129,1.193,5927.0,CONFIRMED
9898447,0.936,5615.0,CONFIRMED
5307568,1.07,5884.0,FALSE POSITIVE
11135308,1.115,6324.0,CONFIRMED
2985587,1.282,6310.0,CANDIDATE
6521045,1.474,5788.0,CONFIRMED
8077137,1.613,6063.0,CONFIRMED
7019524,0.955,5914.0,CONFIRMED
5106313,0.838,5018.0,CONFIRMED
9825174,0.874,5618.0,CONFIRMED
5642620,0.614,4474.0,CANDIDATE
8429415,1.823,6463.0,FALSE POSITIVE
5014903,0.94,5765.0,FALSE POSITIVE
5980783,0.817,5646.0,CONFIRMED
8873090,2.71,6133.0,CANDIDATE
8560804,1.759,6007.0,FALSE POSITIVE
12008872,1.116,6143.0,CONFIRMED
8415200,1.289,5576.0,CONFIRMED
4072333,0.865,5645.0,FALSE POSITIVE
9886361,1.499,6170.0,CONFIRMED
9886361,1.499,6170.0,CONFIRMED
3730335,1.827,6049.0,FALSE POSITIVE
6528464,1.423,5587.0,CONFIRMED
7428316,0.896,6050.0,FALSE POSITIVE
10275766,1.198,6363.0,FALSE POSITIVE
10275766,1.23,6392.0,FALSE POSITIVE
6370120,0.689,4414.0,FALSE POSITIVE
5642620,0.614,4474.0,FALSE POSITIVE
5209845,0.659,4359.0,CONFIRMED
9652649,0.833,5615.0,FALSE POSITIVE
11100670,0.71,5528.0,FALSE POSITIVE
6129524,0.776,5268.0,CONFIRMED
5794570,0.905,5721.0,CONFIRMED
5794570,0.905,5721.0,CONFIRMED
5649325,2.229,5970.0,FALSE POSITIVE
9958387,1.853,5185.0,CANDIDATE
6779260,0.831,5397.0,CONFIRMED
11807274,1.543,6237.0,CONFIRMED
5953297,0.746,4868.0,CONFIRMED
7659389,0.885,5223.0,CONFIRMED
9472074,0.792,5151.0,CONFIRMED
10842192,0.648,4442.0,CONFIRMED
2442448,1.03,6173.0,CONFIRMED
11197853,12.558,4676.0,CANDIDATE
9665922,0.767,5782.0,FALSE POSITIVE
11283615,0.808,5467.0,CONFIRMED
7605093,0.75,5226.0,CONFIRMED
3859363,1.002,6248.0,FALSE POSITIVE
8077137,1.613,6063.0,CONFIRMED
12023078,2.871,5385.0,FALSE POSITIVE
6364162,1.056,6197.0,FALSE POSITIVE
7463685,0.906,5984.0,CONFIRMED
6716021,2.668,6525.0,CANDIDATE
11231334,3.131,6529.0,FALSE POSITIVE
8326342,0.728,5440.0,CANDIDATE
6878240,0.757,5307.0,CONFIRMED
6878240,0.757,5307.0,CONFIRMED
2436378,1.0,5780.0,FALSE POSITIVE
6614629,1.832,5718.0,FALSE POSITIVE
6630943,0.786,5204.0,FALSE POSITIVE
4831728,1.174,5480.0,CONFIRMED
4831728,1.174,5480.0,CANDIDATE
3336765,1.004,6143.0,FALSE POSITIVE
4270565,0.932,6003.0,FALSE POSITIVE
6528464,1.423,5587.0,CONFIRMED
11963206,0.893,5713.0,CONFIRMED
4249611,0.917,5648.0,CANDIDATE
8263545,0.865,5918.0,CONFIRMED
10068024,1.059,6349.0,FALSE POSITIVE
9636563,0.81,5546.0,FALSE POSITIVE
6937402,0.893,5708.0,CONFIRMED
5475641,0.786,4999.0,FALSE POSITIVE
2853828,1.508,6329.0,FALSE POSITIVE
7899070,0.795,5613.0,CANDIDATE
4035667,3.169,8173.0,FALSE POSITIVE
9612825,0.32,3468.0,FALSE POSITIVE
7826659,0.686,4658.0,CONFIRMED
7202957,0.902,5808.0,CONFIRMED
5513893,2.128,5996.0,FALSE POSITIVE
10514430,1.545,5729.0,FALSE POSITIVE
8095441,0.88,5523.0,CONFIRMED
5881813,1.453,5332.0,CONFIRMED
12456601,0.916,5896.0,CONFIRMED
10341917,0.815,5402.0,FALSE POSITIVE
3241604,0.915,5881.0,FALSE POSITIVE
9591070,1.125,6321.0,FALSE POSITIVE
8227661,0.116,2661.0,FALSE POSITIVE
7428736,0.818,5305.0,CONFIRMED
5817986,0.88,5783.0,FALSE POSITIVE
11129258,0.994,6137.0,CONFIRMED
10586004,1.704,5758.0,CONFIRMED
4939533,0.86,5591.0,CANDIDATE
4846856,0.769,5204.0,CANDIDATE
7202957,0.902,5808.0,CONFIRMED
6521045,1.474,5788.0,CONFIRMED
5790807,2.49,6796.0,FALSE POSITIVE
8892303,0.591,4137.0,CONFIRMED
10265602,0.812,5594.0,CANDIDATE
5369827,0.84,5508.0,CONFIRMED
5302643,1.267,7044.0,FALSE POSITIVE
6586746,0.817,5032.0,CONFIRMED
9962455,1.756,5416.0,CONFIRMED
9962455,1.756,5416.0,CONFIRMED
8687088,1.763,6223.0,FALSE POSITIVE
6436029,0.833,4817.0,CONFIRMED
6197215,1.388,5865.0,CONFIRMED
9451706,1.352,6075.0,CONFIRMED
9244508,3.086,6443.0,CONFIRMED
9692557,2.286,5827.0,FALSE POSITIVE
9366886,0.618,4330.0,FALSE POSITIVE
3657176,1.017,5946.0,FALSE POSITIVE
3969687,1.765,6133.0,CONFIRMED
9369366,2.838,7048.0,FALSE POSITIVE
6716545,1.424,6052.0,CONFIRMED
4552729,0.686,4735.0,CANDIDATE
2989706,0.787,5676.0,FALSE POSITIVE
5185897,0.635,4498.0,CONFIRMED
5185897,0.635,4498.0,CONFIRMED
5185897,0.635,4498.0,CONFIRMED
3663173,2.232,5974.0,CANDIDATE
9881077,0.674,4583.0,CONFIRMED
3097346,1.651,5929.0,FALSE POSITIVE
5717567,1.274,6170.0,FALSE POSITIVE
6265792,1.297,5874.0,CONFIRMED
9995402,0.917,5213.0,CONFIRMED
9109857,2.139,6002.0,CANDIDATE
5609593,0.675,4648.0,CONFIRMED
5436338,0.53,4380.0,CONFIRMED
11414465,0.758,4901.0,CONFIRMED
6716545,1.424,6052.0,CANDIDATE
2708885,0.862,5423.0,FALSE POSITIVE
6612284,0.96,5982.0,FALSE POSITIVE
10586004,1.704,5758.0,CONFIRMED
4483138,0.851,5011.0,CONFIRMED
9475552,0.856,4818.0,CONFIRMED
9475552,0.856,4818.0,CONFIRMED
8292840,1.297,6214.0,CONFIRMED
5196864,0.84,5174.0,CANDIDATE
11071200,2.704,7029.0,CANDIDATE
11071200,2.704,7029.0,CANDIDATE
10905911,0.97,5779.0,CONFIRMED
3545135,0.933,5827.0,CONFIRMED
6964929,1.07,5884.0,CONFIRMED
6432345,0.885,5422.0,CONFIRMED
8703129,5.949,5177.0,CANDIDATE
11565924,2.274,6995.0,CONFIRMED
6607357,1.104,5727.0,CONFIRMED
6607357,1.104,5727.0,CONFIRMED
9451706,1.352,6075.0,CONFIRMED
6186964,0.554,3941.0,CONFIRMED
5471202,0.991,6185.0,FALSE POSITIVE
9640439,1.111,6341.0,FALSE POSITIVE
9693006,1.331,5696.0,CONFIRMED
6837283,2.566,6461.0,CANDIDATE
5613821,0.911,5637.0,CANDIDATE
6627507,4.991,5028.0,FALSE POSITIVE
5128673,1.159,5837.0,CONFIRMED
6690836,0.78,5223.0,CONFIRMED
8639908,0.533,4297.0,CANDIDATE
5481148,0.936,5860.0,FALSE POSITIVE
11076400,0.814,4906.0,CANDIDATE
7877978,0.775,4701.0,CONFIRMED
7903086,0.86,5591.0,FALSE POSITIVE
12024120,1.334,6007.0,CONFIRMED
8210018,0.659,4523.0,CONFIRMED
3642289,1.36,6204.0,CONFIRMED
3642289,1.36,6204.0,CONFIRMED
3662838,2.527,6967.0,CONFIRMED
5966322,1.023,5638.0,CONFIRMED
6029239,0.881,5767.0,CONFIRMED
12106929,0.712,5857.0,FALSE POSITIVE
12107021,1.026,6102.0,FALSE POSITIVE
8248939,1.091,6283.0,FALSE POSITIVE
12404954,0.975,5703.0,CONFIRMED
1571511,1.05,6061.0,FALSE POSITIVE
2438070,1.428,5657.0,FALSE POSITIVE
3747262,2.507,6543.0,FALSE POSITIVE
10190075,0.956,5646.0,CANDIDATE
9070666,1.645,5888.0,CONFIRMED
3642335,0.522,3808.0,CONFIRMED
3328052,1.024,6208.0,FALSE POSITIVE
10749059,0.897,5201.0,CANDIDATE
9119568,0.835,5258.0,FALSE POSITIVE
9119568,0.835,5258.0,FALSE POSITIVE
9020114,0.921,5696.0,CONFIRMED
6196457,1.67,5862.0,CONFIRMED
7668416,0.864,5269.0,CANDIDATE
6029239,0.881,5767.0,CANDIDATE
6063220,0.741,4783.0,CONFIRMED
6071903,0.82,5313.0,CONFIRMED
6289257,1.031,6023.0,CONFIRMED
10905239,1.593,5576.0,CONFIRMED
11623629,0.873,5559.0,CONFIRMED
3545478,3.354,6201.0,CANDIDATE
4815520,0.99,5733.0,CONFIRMED
6603043,2.025,9244.0,FALSE POSITIVE
7175184,1.431,6070.0,CONFIRMED
7109851,2.0,5911.0,FALSE POSITIVE
11565544,0.853,5743.0,CANDIDATE
7347246,1.053,6161.0,CONFIRMED
11403530,1.375,5799.0,CONFIRMED
5088536,1.137,5903.0,CONFIRMED
12072872,0.967,5893.0,CANDIDATE
6609270,0.514,3729.0,CONFIRMED
12406807,0.996,6347.0,CONFIRMED
8046689,1.178,6555.0,FALSE POSITIVE
5096590,1.122,5812.0,CONFIRMED
9650989,1.015,5788.0,CONFIRMED
6289257,1.031,6023.0,CONFIRMED
6291837,1.209,6212.0,CONFIRMED
7024222,0.684,4579.0,FALSE POSITIVE
7024511,0.643,4679.0,FALSE POSITIVE
7050989,1.303,6156.0,CONFIRMED
7175184,1.431,6070.0,CONFIRMED
8494142,1.763,6143.0,CONFIRMED
11554435,0.886,5578.0,CONFIRMED
8494142,1.763,6143.0,CONFIRMED
5652983,3.107,5134.0,FALSE POSITIVE
6471021,1.111,5819.0,CONFIRMED
7906671,1.038,5585.0,FALSE POSITIVE
8709688,1.162,5633.0,CONFIRMED
8241079,1.972,5745.0,CANDIDATE
3348285,1.047,6242.0,FALSE POSITIVE
11618601,0.901,5772.0,CONFIRMED
7582689,1.082,6006.0,CONFIRMED
7582689,1.082,6006.0,CONFIRMED
7582689,1.082,6006.0,CONFIRMED
9959589,0.967,6091.0,FALSE POSITIVE
9025922,1.0,5780.0,FALSE POSITIVE
6196457,1.67,5862.0,CONFIRMED
7050989,1.303,6156.0,CONFIRMED
7419318,0.795,5188.0,CONFIRMED
7419318,0.795,5188.0,CONFIRMED
7603200,0.503,3846.0,CONFIRMED
7603200,0.503,3846.0,CONFIRMED
10905239,1.593,5576.0,CONFIRMED
7364176,0.906,5731.0,CONFIRMED
8686097,1.116,5851.0,CONFIRMED
12356617,1.549,5755.0,CONFIRMED
12643589,1.152,6692.0,FALSE POSITIVE
12643589,1.152,6692.0,FALSE POSITIVE
3323887,0.956,5779.0,CONFIRMED
11618601,0.901,5772.0,CONFIRMED
7732285,1.908,6429.0,FALSE POSITIVE
9716391,0.827,5382.0,CONFIRMED
6929841,0.901,5094.0,CONFIRMED
5088536,1.137,5903.0,CONFIRMED
5124254,0.652,4228.0,FALSE POSITIVE
11508644,1.027,6140.0,CONFIRMED
12168993,0.7,5116.0,CANDIDATE
8895758,1.0,5866.0,CONFIRMED
10031500,0.945,5766.0,FALSE POSITIVE
7603200,0.503,3846.0,CONFIRMED
7700622,0.684,4894.0,CONFIRMED
8008067,1.143,5620.0,CONFIRMED
8008067,1.143,5620.0,CONFIRMED
8008067,1.143,5620.0,CONFIRMED
3323887,0.956,5779.0,CONFIRMED
7051180,2.426,5302.0,CANDIDATE
3323887,0.956,5779.0,CONFIRMED
2449074,1.7,6013.0,FALSE POSITIVE
2446113,1.683,6078.0,FALSE POSITIVE
2446113,1.683,6078.0,CANDIDATE
11137180,0.763,5076.0,CONFIRMED
9838804,0.82,5547.0,FALSE POSITIVE
5903749,0.986,5300.0,CANDIDATE
5903749,0.986,5300.0,CANDIDATE
5524881,1.093,6242.0,FALSE POSITIVE
3756264,0.894,5868.0,CONFIRMED
11572193,1.434,6460.0,CONFIRMED
11285870,1.051,6217.0,CONFIRMED
8581240,1.096,5874.0,CANDIDATE
8581240,1.096,5874.0,CANDIDATE
6196457,1.67,5862.0,CONFIRMED
8121310,1.403,6336.0,CONFIRMED
8156120,1.927,6273.0,CONFIRMED
8684730,1.963,5877.0,CANDIDATE
8700558,1.103,6499.0,FALSE POSITIVE
8753657,0.97,5678.0,CONFIRMED
8554498,1.787,5937.0,CANDIDATE
3847708,0.767,5206.0,FALSE POSITIVE
3849155,0.857,5509.0,FALSE POSITIVE
3858804,2.721,5211.0,FALSE POSITIVE
3942670,1.42,6007.0,CONFIRMED
3942670,1.42,6007.0,CONFIRMED
6949898,0.85,5641.0,CANDIDATE
10585738,0.885,5343.0,CONFIRMED
7186665,0.919,6115.0,FALSE POSITIVE
2973386,0.48,3720.0,CANDIDATE
6388770,,,FALSE POSITIVE
7022573,0.796,5504.0,CANDIDATE
7676423,0.634,4811.0,CONFIRMED
9288237,1.71,6177.0,CANDIDATE
11714231,1.04,6020.0,CONFIRMED
11720424,1.091,6338.0,CONFIRMED
7837302,1.94,6095.0,FALSE POSITIVE
8753657,0.97,5678.0,CONFIRMED
8948424,1.0,5780.0,FALSE POSITIVE
9139084,0.828,5423.0,CONFIRMED
9641041,1.551,6280.0,FALSE POSITIVE
9724984,1.913,5731.0,FALSE POSITIVE
2452450,1.455,6573.0,FALSE POSITIVE
3230578,1.536,6581.0,FALSE POSITIVE
3231137,0.955,6407.0,FALSE POSITIVE
3353050,2.52,6049.0,CONFIRMED
3446746,0.888,5411.0,CONFIRMED
5695396,1.016,5680.0,CONFIRMED
5217891,0.826,5514.0,FALSE POSITIVE
6593150,0.829,5612.0,CANDIDATE
8051946,1.452,5635.0,CONFIRMED
5445681,1.002,5952.0,CONFIRMED
6523351,0.892,5569.0,CANDIDATE
5551672,0.25,3421.0,CANDIDATE
11499192,1.152,5886.0,CONFIRMED
12416661,2.062,6231.0,CONFIRMED
8197793,1.186,5836.0,CANDIDATE
8258171,2.879,8308.0,FALSE POSITIVE
9880467,11.536,4751.0,FALSE POSITIVE
9880467,11.536,4751.0,FALSE POSITIVE
9881662,1.089,5945.0,CONFIRMED
9881662,1.089,5945.0,CONFIRMED
9895004,1.119,5779.0,FALSE POSITIVE
3656121,1.155,5951.0,CONFIRMED
10620329,2.622,8491.0,FALSE POSITIVE
3656121,1.155,5951.0,CONFIRMED
3733628,0.663,4538.0,CONFIRMED
3831053,1.775,5687.0,CONFIRMED
6357290,0.934,5988.0,CANDIDATE
4072955,1.083,6217.0,CANDIDATE
8695311,0.969,6075.0,CANDIDATE
9834731,1.103,6137.0,CANDIDATE
5092266,0.996,6122.0,CONFIRMED
4076976,0.516,4763.0,FALSE POSITIVE
8751796,1.269,6256.0,CONFIRMED
7097534,0.93,5986.0,FALSE POSITIVE
9907129,1.385,5808.0,CONFIRMED
7609674,2.559,6035.0,CANDIDATE
9527334,0.951,5900.0,CONFIRMED
10031885,0.9,6024.0,FALSE POSITIVE
11361646,1.081,5973.0,CONFIRMED
11361646,1.081,5973.0,CONFIRMED
10285631,1.614,5548.0,CONFIRMED
3964109,1.18,6156.0,CONFIRMED
4159347,2.759,6171.0,FALSE POSITIVE
3544595,0.894,5648.0,CONFIRMED
4165960,1.342,6517.0,FALSE POSITIVE
4252322,1.312,5940.0,CANDIDATE
4376644,0.969,6075.0,FALSE POSITIVE
9301506,0.757,5089.0,FALSE POSITIVE
5695396,1.016,5680.0,CONFIRMED
9714550,0.796,5595.0,CONFIRMED
6263593,0.567,4563.0,CONFIRMED
5475042,0.818,5520.0,CANDIDATE
6964159,0.877,5815.0,FALSE POSITIVE
10252275,0.8,5159.0,CONFIRMED
10252275,0.8,5159.0,CONFIRMED
11455181,0.864,5792.0,CONFIRMED
9541295,2.0,6020.0,CANDIDATE
10290666,1.135,5914.0,CONFIRMED
10337258,1.9,6534.0,CONFIRMED
10383687,1.039,6134.0,FALSE POSITIVE
10470206,1.619,6629.0,FALSE POSITIVE
10518725,2.556,7004.0,FALSE POSITIVE
12314973,1.573,6206.0,CONFIRMED
5450893,1.396,6046.0,CONFIRMED
4770174,1.467,6313.0,CANDIDATE
8949925,1.217,5850.0,CANDIDATE
5091016,1.072,6218.0,FALSE POSITIVE
9959492,0.889,6089.0,CANDIDATE
8827575,0.842,5383.0,CANDIDATE
8827575,0.842,5383.0,CONFIRMED
2716801,0.914,5911.0,CONFIRMED
7281454,0.549,5000.0,FALSE POSITIVE
7216284,0.799,5296.0,CONFIRMED
8703887,1.715,8347.0,FALSE POSITIVE
9899352,0.863,5718.0,FALSE POSITIVE
6945786,0.685,4935.0,CONFIRMED
5978170,0.639,4234.0,CONFIRMED
5440317,1.248,5624.0,CONFIRMED
10545066,1.099,5747.0,CONFIRMED
6056992,1.0,5780.0,FALSE POSITIVE
10552611,0.782,4908.0,CONFIRMED
10552611,0.782,4908.0,CONFIRMED
10587105,1.189,6078.0,CONFIRMED
10587105,1.189,6078.0,CONFIRMED
6948480,0.93,6008.0,FALSE POSITIVE
6438099,0.632,5267.0,CANDIDATE
11090556,1.385,5758.0,CONFIRMED
11090556,1.385,5758.0,CONFIRMED
10686814,0.643,4266.0,FALSE POSITIVE
3234843,0.877,5815.0,CONFIRMED
6021275,1.101,5931.0,CONFIRMED
3234843,0.877,5815.0,CONFIRMED
8192911,0.667,5318.0,FALSE POSITIVE
10554967,0.84,5508.0,FALSE POSITIVE
3752110,1.25,6468.0,CANDIDATE
5688790,0.398,3675.0,CONFIRMED
1717722,0.688,4805.0,CONFIRMED
1717722,0.688,4805.0,CANDIDATE
10908248,1.292,5675.0,CONFIRMED
10616571,1.177,5769.0,FALSE POSITIVE
10878263,0.941,5497.0,CONFIRMED
10878263,0.941,5497.0,CONFIRMED
10982872,1.225,5794.0,CONFIRMED
10982872,1.225,5794.0,CONFIRMED
2720514,1.108,6220.0,FALSE POSITIVE
4141376,1.04,6147.0,CONFIRMED
9468551,0.981,6119.0,CONFIRMED
9076971,0.789,5142.0,CONFIRMED
8360640,0.827,5516.0,CONFIRMED
11019987,1.444,6296.0,CONFIRMED
4857058,0.874,5135.0,CONFIRMED
10924562,1.238,6572.0,CONFIRMED
9899505,0.967,6091.0,FALSE POSITIVE
5040077,0.843,5837.0,CANDIDATE
7534267,1.902,5430.0,CONFIRMED
9592705,2.086,6150.0,CONFIRMED
10611420,1.108,6355.0,FALSE POSITIVE
10386922,1.417,5866.0,CONFIRMED
10386922,1.417,5866.0,CONFIRMED
10982872,1.225,5794.0,CONFIRMED
3558981,0.821,5231.0,FALSE POSITIVE
11015108,0.863,5607.0,CONFIRMED
11074541,0.749,4883.0,CONFIRMED
11100383,0.768,5103.0,CONFIRMED
7918652,1.356,6231.0,CANDIDATE
8847111,1.044,6290.0,FALSE POSITIVE
4568298,0.832,5793.0,FALSE POSITIVE
9230021,1.145,5596.0,CANDIDATE
4374339,2.715,6854.0,FALSE POSITIVE
6636320,0.759,5383.0,CONFIRMED
4067925,0.761,5165.0,CONFIRMED
4847782,0.714,4947.0,FALSE POSITIVE
6021275,1.101,5931.0,CONFIRMED
10350571,1.487,5676.0,FALSE POSITIVE
3230805,0.686,4889.0,CANDIDATE
4676964,1.097,5741.0,CANDIDATE
10488450,1.529,6958.0,FALSE POSITIVE
10933561,1.4,5611.0,CONFIRMED
10933561,1.4,5611.0,CONFIRMED
4770617,1.471,6172.0,CANDIDATE
8845026,1.073,5843.0,FALSE POSITIVE
11075737,0.966,5780.0,CONFIRMED
11189127,1.055,6116.0,FALSE POSITIVE
11194032,0.69,4687.0,CONFIRMED
11394027,1.072,5725.0,CONFIRMED
7609553,0.797,5017.0,CANDIDATE
11395587,1.027,5787.0,CANDIDATE
11442793,1.2,5970.0,CONFIRMED
5520547,0.898,6038.0,CONFIRMED
4848424,0.736,5024.0,FALSE POSITIVE
8866102,1.337,6407.0,CONFIRMED
4143755,1.36,5671.0,CONFIRMED
8509442,0.553,3952.0,CANDIDATE
11244137,1.899,5282.0,CONFIRMED
6072593,1.118,5933.0,FALSE POSITIVE
5865654,1.781,5011.0,CONFIRMED
3219643,0.806,5141.0,CANDIDATE
8546542,0.836,5462.0,CANDIDATE
8197560,0.764,5337.0,FALSE POSITIVE
11200415,1.646,6591.0,FALSE POSITIVE
8613535,1.076,6249.0,CANDIDATE
11259686,1.363,5929.0,CONFIRMED
11547513,1.054,5923.0,CONFIRMED
11547513,1.054,5923.0,CONFIRMED
11802615,1.088,5725.0,CONFIRMED
11442793,1.2,5970.0,CONFIRMED
10122538,0.564,3891.0,CANDIDATE
11442793,1.2,5970.0,CONFIRMED
2445975,1.0,5780.0,FALSE POSITIVE
11521793,1.305,5857.0,CONFIRMED
11566064,1.64,6200.0,CANDIDATE
11566064,1.64,6200.0,CONFIRMED
6531496,0.895,5853.0,FALSE POSITIVE
3848275,1.224,6415.0,CONFIRMED
12021625,0.721,5380.0,CONFIRMED
9777256,1.068,5701.0,FALSE POSITIVE
4175630,0.849,5858.0,CONFIRMED
7433585,0.92,6050.0,FALSE POSITIVE
6665223,0.872,5316.0,FALSE POSITIVE
3328080,1.125,5702.0,CONFIRMED
8430964,1.041,6173.0,CONFIRMED
3654719,0.704,5517.0,FALSE POSITIVE
6021275,1.101,5931.0,CONFIRMED
10619142,2.157,9206.0,FALSE POSITIVE
12256520,0.827,5382.0,CANDIDATE
11905011,1.463,6085.0,CONFIRMED
12785320,0.79,5250.0,CONFIRMED
12785320,0.79,5250.0,CANDIDATE
2692377,1.089,5533.0,CONFIRMED
3742855,1.0,5780.0,FALSE POSITIVE
3438975,1.796,5947.0,FALSE POSITIVE
11568987,0.965,5936.0,CONFIRMED
11568987,0.965,5936.0,CONFIRMED
11621223,1.298,6045.0,CONFIRMED
11624249,1.769,5311.0,CONFIRMED
12017140,1.351,5926.0,FALSE POSITIVE
10000941,0.854,5115.0,CANDIDATE
5702939,1.015,5605.0,FALSE POSITIVE
3852655,1.131,5721.0,CONFIRMED
11255231,0.962,6065.0,FALSE POSITIVE
5088536,1.137,5903.0,CONFIRMED
6103377,1.513,5902.0,CONFIRMED
6677841,1.697,6366.0,CONFIRMED
7106173,1.084,5843.0,CANDIDATE
7106173,1.084,5843.0,CANDIDATE
7106173,1.084,5843.0,CANDIDATE
3324986,0.812,5769.0,FALSE POSITIVE
11912932,0.886,5706.0,FALSE POSITIVE
8037145,0.826,4963.0,CONFIRMED
8162789,1.06,6032.0,CONFIRMED
8265218,0.844,5862.0,CANDIDATE
8806123,1.015,5768.0,CONFIRMED
8806123,1.015,5768.0,CONFIRMED
10098844,1.126,6007.0,FALSE POSITIVE
8355239,0.826,4963.0,CONFIRMED
9210823,3.227,5812.0,FALSE POSITIVE
8367113,1.047,6242.0,CONFIRMED
8474898,1.153,5646.0,FALSE POSITIVE
8558011,0.888,5244.0,CONFIRMED
7429287,1.406,5619.0,FALSE POSITIVE
9115800,0.915,5359.0,CONFIRMED
9214713,1.047,6230.0,CANDIDATE
9478990,1.522,6266.0,CONFIRMED
9597411,0.858,6202.0,FALSE POSITIVE
6850504,0.925,5465.0,CONFIRMED
8609450,0.872,5600.0,FALSE POSITIVE
10934674,0.867,5215.0,CONFIRMED
10990886,0.537,3744.0,CONFIRMED
11015323,0.925,5515.0,CONFIRMED
11134879,0.865,5480.0,CONFIRMED
11192998,0.746,5409.0,CONFIRMED
9334893,0.525,4729.0,CANDIDATE
8934495,0.796,5351.0,CONFIRMED
9119458,1.152,5770.0,CANDIDATE
5866724,1.424,6181.0,CONFIRMED
9157634,0.975,5703.0,CONFIRMED
9636569,0.774,5834.0,FALSE POSITIVE
